reviewId,content,score
ef296b08-beae-45c2-b0a0-990dedcfe976,cable suck i dont wan na wait for a whole season drop of sakatori day drop all your video and dip off the earth 4 star 10 out of 10,4
908ea493-12ba-4efe-ac44-00ffc2d4cf80,the mobile app is pretty solid really no complaint there my one star is because the netflix player in chrome is very frustrating im using a touchscreen lenovo pc the playpause navigation button keep getting stuck when i press them causing the controller to stay on the screen while youre,1
8b3f01de-a643-4497-a592-c78166f37a86,is that iam,3
6bc1f585-9743-4ac2-add3-edb3671587bc,the is app nice,5
5499d764-4b1e-45bc-8d9d-0ea6bc38ecd6,the netflix household is an absolute scam thats setup to fail in order to secure more order i refuse to believe a multimillion dollar company cant figure out that ive moved from tv to personal device youre goofy and out of touch with your user base,1
76830f03-af61-4da3-b195-3b9fe04681c5,cant download it,1
0a0dc955-e31c-4fec-adb6-2268e99bae34,excellent service thanks,5
4c79c6f1-467c-45e2-a003-e897bf7f7204,far too slow in response ive just tried 10 time s and still waiting same again you keep knocking me off whats going on i will contact sky tv and complain to yhem,1
a67ceb6a-08ae-4a47-a834-64f66fcc825d,queen of tear is a bast series i ever see then any series,5
55c637ee-83c4-4fda-9a65-4f4b17edc3a3,take 2 second to go see how many like are on the 1 star review increase price no improvement in quality take forever for decent stuff to show up in queue and then they only stay for a short time constantly canceling good show not worth the cost or annoyance,1
2bf4e3cc-b0c2-4dd9-ba37-349742381b7c,i love to download on it,5
48594459-fbb2-4f9f-8e5f-8ebdcb125ac6,test you can trust,5
32bbfb9e-d289-43fa-bdf1-880595629d0e,keep deleting whatever profile i use and i lose where i am in series and show i am watching and keep need to create new profile every time it is incredibly annoying and i want to know why it is happening,1
082aab89-881d-43e5-b2d3-6f1ce0e61cfd,you always cancel all the best show kaos wa my last straw,1
01e96bce-f9ec-4b0e-982e-f80849cce53a,money grubbing so much disgusting it the company fault for having nothing worth watching and canceling every good show they have now they are the swindler of streaming,2
5b06424e-ea79-4fe1-a4e2-5e0afdd71804,excellent,5
1bb9e772-ed10-4cab-a3ac-bba54e3b44af,i love it,5
9c0991d0-24b6-4700-b57f-69adaafb2783,it been great using netflix and there no ad,5
28928d36-ebe8-45e0-9932-7c252340235d,this app could be so much better if it just did one thing extra if i have rated a movie with a thumb down thumb up or double thumb up remove it from the suggestion or hide it on the app completely put an option in setting where i can,2
7ebbca3c-12ea-484d-9171-71a530c69634,app freeze upon opening tried all step recommended to resolve them contacted netflix support they told me it a known issue and they dont have a timeline for when itll be fixed it been week they told me to just watch on a different device i have a pixel 8,1
618754cd-4aa3-4d2f-85d5-c01b134246e6,am yet to download it buh i heard is good and i trust you guy,5
ddc1624c-3292-4add-ad58-418d0b227e6b,i love netflix i kind of like it because i can watch any movie i want,5
4384f419-0bcc-48d5-a0ea-1e96656fa876,cant opt out of having their mobile game library from showing,1
d090ecfc-9bbd-4b00-98e1-4cb4bc4e8803,,5
f9f94d1b-977b-4251-9bb2-c2c85913628c,netflix make it impossible to manage their household the system is opaque and arcane and their original content is garbage,1
2347f70f-aa4d-4cb7-bbe9-ed054ed46a26,very worst payment modenot development in service and nothing for ever ott too much,1
12bc638f-3022-4e0d-a1ed-84352a623cf4,i consistently have a problem with continuing from where i left off most of the time it start episode from the beginning despite showing me that im already halfway through this is not limited to the android app i experience this on the tv app a well it annoying how,2
1ef2f6c0-6fc6-49a8-9b04-83b7a515afae,major lag problem and buffer issue,1
0373ed0c-1dd2-4df9-9be4-db861723f42b,future,5
91dc6d07-89ac-4fe9-88e7-4ec56f7eff46,you have to pay extra for the good movie ad supported netflix is getting all the good movie taken away it about time i stop using it for life,1
5a3240cb-bc6e-413b-b898-4691f8693b16,they have nothing good anymore they got rid of it all,1
e1bf6afc-0cdc-4be1-a4e9-c0179e167a43,black screen error ko fix kro,1
1b85fe1e-15bc-45e7-b2b6-7e4fe1c5f695,keep this app a it is and bring alice in borderland squid game and mind hunter season 3,5
e016fbf1-f181-473d-8bf9-3b0788e48055,keep showing me the watchlist of other profile and not my own,3
fdf66a6a-6f2b-406d-8fc3-2f41ddcdb714,the app is usually great streaming quality during the tysonpaul fight wa not a disappointing a the fight itself,5
f4bfe53c-c9e9-44c1-b821-b98fdf65bdd8,well it wa working perfectly for atleast 12 month but later even though i payed the subscription it literally said payment on pause and i have to pay again like what the hell cmon netflix u can do better,1
b15acae5-a37d-4db9-b1af-1a8690b29e70,yes very good,5
3f119070-924d-4b48-8bad-9fd4ab9ee568,always struggling with the video qaulity hdr do not work l1 widevin change to l3 so i cant watch content in hd or high quality this is so absurd and waste if energy and money,1
ec0d6d45-a2d5-4268-addc-da42c25518c7,your content stink anymore but ur price keep going up lol i canceled im glad sooo long,1
9eb4345c-5816-46b7-8282-2b409cf36be1,no yearly plan and too much costly,1
ad1ecfe4-74e3-499b-a2ce-da6526ce23a7,it is ok,3
5d3d8b06-8cff-46fe-9e59-7b875d992580,do not make recharge money,1
42a2ff3a-ba55-4c99-802e-4536b40035da,app doe not work on pixel android,1
49b9afdf-080d-4ff5-929c-0eb25777d392,getting installed without my permission i have uninstalled this app from my device and after few day it appears again i am repeating this for last 6 month,1
ca846f86-86a3-45be-b81a-c566ac3d228f,why do i constantly have to update if i have on my device i expect it to stay on without having to constantly updating,1
51a07232-dd79-4216-9c71-7153a33730d0,hey u op,5
e6149e9a-36ad-4100-bff5-8265b0d8d175,been trying to watch but it just keep on showing me a black screen and a loading icon cant play show sometimes even showing an error message,1
525bf310-3a5b-4a3e-ac03-e4e19447c856,i like the app thank you,5
67b7822a-490a-4baf-8794-2b5cc2f19209,,1
11d6725e-0f29-4d41-aeed-188ce1137162,very good thanks,5
b45743db-583b-4f5d-93ba-d2f90708d8cc,no good series available,1
8f1f9958-e897-4cea-881f-c180be74c77e,ficou impossvel assistir qualquer srie depois da atualizao que incorporou a pausas comerciais nem por conta da pausas em si ma o app simplesmente no capaz de carregar metade do episdios fica dando o erro 31 j tentei fazer tudo que a pgina de ajuda recomenda alm de apagar o,1
27c03fd9-0cfb-46b6-bbb9-61763f673d6d,could not login and no support also an overpriced platform,1
00a4df23-ad07-4196-adb3-645eaeeeef8c,havent experienced any issue with the app,5
212ecc7e-3bcb-41cb-a0be-1be6ff848f91,i love netflix it amazing,5
35063d06-8055-4a78-be56-84d9d9bc8bbd,dont download,1
ed7f24cb-2797-4530-a4d9-ac3361ad270d,osm,5
f8704fc1-952c-4e13-9cfa-12ab4e0eaf3c,there is a technical issue with the app and when you try to call for assistance they connect you to a thirdparty service that charge you but fix nothing,1
0884b0fa-c408-41e9-9764-338ff1f33ffa,takmau da ghupenya prois,1
caff3d36-9c6d-42f3-89a2-1f4dd0ac149e,i hate how the app work now before it wa a bit pricey compared to other streaming apps but it had thing i liked now it ha some okay show and movie but it is definitely not worth the price the household account thing now just add to the price,2
fdff86f4-fef5-4d11-98ea-15eac5380066,well im not updating based on these review for forreal netflix can you let u control our own brightness this is the only streaming app that doesnt allow adjustment and coincidentally the only one thats too dark original review from 2020 now 2025 and still cant control my own brightnessdown,1
bf6854ee-2742-4ab2-8402-03d1cb60f606,wa a great app but lately jan 2025 the video keep freezing while the audio play ive tried uninstalling and reinstalling to no avail unusable at this moment,1
c19721e8-28fb-48ee-b9d6-07cababcbe43,after latest update app stopped working on xiaomi 14,1
427500c3-f9d8-498c-b20b-512052aa4137,like fb,5
ad4662d8-1d1b-4051-9d04-ddead0d3e004,cinema,1
1a31f9d1-62c6-4322-aa06-0f6605255424,i can neflix on my other tv but on one it tell me that i to subscribe what is all about,5
a9d611ca-6cd7-40d9-8d69-1d4f6a0a41fb,is amazing to watch,5
0654e1f8-ad2d-4fb6-b67a-239ebe0ab780,payment issue i have already paid the amount but after 15days again it is aaking for payment,1
7e377dd7-0c35-4ab2-9207-7ca9e9bde80a,just added wwe the on demand is great always something to watch great picture and sound,5
3465f9ec-a1a9-4f0c-9c16-a8b236f44df3,good ott,4
2d494c69-a464-4500-b6f0-3cf15b726142,i downloaded this app for the first time only for squid game,5
945b6193-491d-41f6-bb2b-c463e89d4726,why have three of the account been deleted from our subscription when no one ha touched them and they were there earlier and no device have been said to be logged in that arent ours,2
6a895942-3af6-4966-9116-db6940e100d9,,1
bdfd5709-3798-4d3e-b9d1-808b6a3d1129,i love netflix recently this past week i havent been able to watch what im currently binging on my phone without interruption any other movie and or show work without freezing my current binge work fine on my tv but not on my phone the picture freeze after a few,2
ea00552b-2ece-4df6-bd1a-60867c70494f,it good but netflix ha to put friend back do that it becomes fun again,1
585441e7-d45e-4e5c-8503-133311cd7d09,it is good especially squid game,5
889369fc-4bb9-4132-bf71-30b9fe765bab,free me de do itna paisa kaha se lau nirmala tax kat de raha he,1
0563b34a-9d5c-474a-893f-fd42081540c5,when i watch something on my phone it freeze but the movie still play,1
4861fc8d-097a-479d-85b8-ee55bc508b92,keep pausing every minute need an update happens half the time i watch on my phone,3
b7bc6367-e63e-4dea-b588-dc475c3a679e,gave me marco,5
02f92595-d4e0-4e1f-9198-f3ce7ccbbbcc,how will i open netflix,5
78753958-8d85-455e-b652-dd1a3eb2958e,good ev,5
1ab28765-e96a-4471-8f4a-407d87ff2a58,please add playback control on bottom portion during tabletop mode on google 9 pro fold,3
2cc776e6-2712-4dfb-8856-7e3fae6e7f90,,1
a8fb40de-7e7b-4c09-bdeb-a6d6b88bc640,i dont have netflix subscription but i had still download it,5
b0bc9976-31a6-4a8d-a789-e1a0ef8a4349,i wa incredible i wa watching sonic prime and the update is cool shatout to how made netflix,5
83bf7f62-1486-40a4-b4c5-61b0b3bfde1b,why it can not be uninstall from my samsung device,1
7148d048-8885-4949-9206-9893bccdac15,dont play game will not be playing game yet netflix shove them down my throat at the top of the app with no option to remove,1
8ffff4b9-2195-4909-82bd-7f46d1c20969,cant cast anymore also ha ad with ad they lock some show a they dont allow ad instead of just letting you watch the show without ad so there even less content theyre trying to bring back cable tv in the worst way,1
d023742d-2fa6-4874-852e-9cdcebfc9cde,stress full but great and interesting,5
ffe80376-61e4-44d3-bb11-4a099ab7ddc1,great app can you just add supernatural please,5
fa04bbd9-a04b-4bb1-a9de-bb782d462716,there are movie that are just too good to just cancel there upcoming season this make the app look more like too cancel it just sad annoying and very frustrating,1
ed175cb5-5600-4470-bd24-c41e1a4d3712,boikottt filmnya nonton bajakan aja,1
df029239-5a18-416b-a2e9-66ab70cc5675,got kicked off my netflix account that ive been using for almost a decade why because i dont live with my family anymore greedy pig run this app,1
74ea6636-f0b7-4324-a431-7fd84a5e8fea,love netflix it the best application for movie,5
0186f7e4-9c22-4d1c-8413-ad5009c7af17,downloaded movie didnt play,1
e67bbede-6179-4c93-a973-9fa367a3407e,not allow dto use the service i paid money for due to moving between two location,1
a802c95e-03ef-4749-8c38-dcc0f3f4286e,netflix need to add twilight,2
dc73f4eb-512e-46dd-a622-b77e521e12ae,the best ever,5
605268fe-00ea-4f04-80a6-599c776e9113,didnt like the new 6 deal had to up my profile because you can only download 15 movie a month dont buy the cheapest plan,4
a3652ae3-35ad-4152-987d-6bb090b1e2b9,my acc always loggs out cmaras are glitching black and no screen are in position for growth i only pay for 5 account and those are the only authorized user,1
cdd2eef1-f7db-4a98-babd-b6a7bcfebd79,this is the best,5
9f17a2df-b9f3-4bdc-a97a-474ca91eb034,from the past couple of day my entire netflix ha changed im getting to see only animated cartoon show and movie im not able to find my content i like watching and it say cant connect to netflix when im trying to search,1
b9255d2e-d832-41ff-bb3f-5760de2186ea,having a very difficult time updating payment method,3
f3e5feed-26ae-41d9-bb03-d441b2fdf1b1,yhhm bbbgghh vbbnnkjo gfdl viduu h k yh hey j y v bundaberg cm vn you classe tanki,5
fa9afd87-9e22-49b2-9e9d-4cda5f8b13e0,scxs like to have the osc said guess i wa up to ouy,4
d9c1f168-9877-4a9b-a02f-1f7e72862037,everything thing is all about money,1
d9b757dc-407f-4aae-85db-da93b81fb7fe,my mom is watching in it,5
ba5882ec-9a77-4a11-bc40-a40e89e36379,please add ability to add subtitle from external source,4
86319b47-2f27-455d-b531-5bbf74f28df2,sabse badiya webseries aap netflix,5
20008f4b-d1e8-4ce7-84b0-2797e4fed1cd,app work alright only problem is when someone video call me on whatsapp the app crash completely will update when problem get patched thanks keep up the good work,3
8567bda9-7e61-4f7d-b0cb-27737bc7e692,but i doesnt allow me to update t,5
a3457fed-aaae-430a-af16-f71d480a61c3,round and round akane ga kill wa remove but dam why did they all dieeeee,5
7ec9310a-80a0-4c40-9bec-e68e6025d914,every thing is ok but we want anime in telugu,4
ab98fa76-638b-4e3c-a4d7-42ab3eb86a44,i havent been able to subscribe and keep seeing service not available try again later,3
3fa856c7-f8df-4da8-b685-cfbf94c321f5,really enjoy it,5
51537347-977b-4263-ab26-3968cd28f384,i cant open my netflix it just keep staying on the opening logo and then an error message saying device failure occured please try again 500172 and it happened everytime i try it again and again i tried to clear data and even reinstall the app but the error still,1
92c61b5e-e41f-40db-87b5-b13c0e348978,doesnt update after updating it keep running into an error,1
a903f3ac-5254-49d5-92c5-9a6008b01035,tollaly disappointed by the payment issue from netflix on december 26th i had paid a 199 plan and now i wa facing an issue that which showing me to pay 499 to continue but actually i have 15 more day this is happening all the time i wa paying to,1
a1d6eb5c-7987-47d1-b3f1-3e34a24a01c1,best for entertainment all kdrama and all movie everthinng is availaible,5
454efbbe-b856-49c4-b1eb-defffbfa1313,seriously messed up app constantly being told that im not a member of my household and having to sign in with temporary code im the one who pay the dang bill for netflix every month but these idiot think im not a member of my own household every time i,1
b291b2a2-c5a8-408a-84b8-dc250f406081,i love the app but for some reason ever since one of your recent update ive been having problem with the app itll display audio but have no visuals just a black screen ive tried everything to fix this and for some reason nothing seems to work would greatly appreciate,2
0f30af26-6a31-48d3-a8fa-775c781ad3ed,i am unable to create any account i tried different email but still same issue error show,1
2ab596e3-5534-4665-99eb-b530b68241b6,not working always your payment is pending and cut my 199 ruppes 2 time,1
4c796332-fc21-49b4-9104-74dd27a5d069,great,5
162f8b9f-ea03-4142-8770-6f3dae3b07c5,is good,4
55941bd9-1ed8-4fbf-8f9a-a3c494072dcc,,4
3ce05903-df71-4787-8967-bec2cc5329ec,im racist,5
d97e9a2d-bc1f-42c4-8102-d9e6b88cb12a,this app is trash,1
b0a59022-9861-40b5-97e3-5f03af7e3e4b,o k,3
d0e27906-ee6e-440e-9d50-48a96fb8ab29,since last few day my netflix app not working netflix error 1000 and it doesnt opening,1
01812e62-ed91-4af3-a397-68d87dc9b8b5,a once great app that netflix long ago ceased to care about quality volume of content ha been in decline for year the app itself get worse every year or so and the description of the show betray how little netflix care a the description of many dont even tell,1
7299fd83-c7aa-4b31-ab81-a789662c6a68,dont have this app,1
33607e4e-c8b3-408d-a068-606910987b03,a barely adequate and rapidly declining app with a ui that get increasingly user hostile every year and the description of the show betray how little effort netflix care to put in the description of many of them dont even tell you what the movie is about anymore simply saying,2
216c89ca-c57f-45d2-841a-eac80d76eda3,it is going good experience with netflix,5
f1dbbd49-926d-456a-b802-f3db66746ca5,before this when i press the left or right screen so long it can automatically make the video in 15x speed and return to normal when i release the screen but now it wa gone please return it back pls,2
7de4fc28-1795-4360-9272-62c42780eaf1,it okay but i tend to find that when series are added they do not upload all the season for example the rookie a very popular show wa added however only up to season 5 and not 6 or 7the most newly created one,3
305097fd-1d2e-4fee-bab8-54a566b274a5,god danm it good ngl is better than youtube,5
81fb5484-62ad-4763-8103-9d23067541f4,dont install it ive played these game before,5
5fdcbf6d-cc5d-4523-a19f-6f3941e1b09b,,5
cf96d777-134d-424f-99b4-fdb4b16af727,so expensive and for what also a good bunch of interactive medium got deleted dont ever like any show that netflix produce cuz most probably it either getting cancelled or straight up deleted,1
2764df0e-b507-4be1-b4f4-6abc1b25ef49,the game is really very good i suggest you to play this game but i give 4 star because i am using 5g phone cmf 1 this game showing everytime network issue and in my motorola phone it also 5g phone g 64 model it showing not support this game,4
f9a7d8c0-48d0-420b-97d6-82aeb8c60657,like it too much netflix have very very important to u,5
4d8317ba-f012-448e-bd25-685acfab0a20,bkwas app,1
61b23965-2ea1-4538-a14c-34ad8365f7fc,where are all the historic episode for wwe and wcw,1
f8f2b4dc-40fe-47bc-bb40-4ae0ac34c074,no need to say,5
5ecd7a16-3c2a-42dc-a6d2-c5bc141f6cad,keep switching to wisevine l3 and sd even if my phone s22 support l1 hdr no help with reaching customer support a well seems like a software bug that netflix just doesnt care to fix doesnt happen with any other streaming platform,1
f8bf9ea1-a5d8-428b-9423-076d20b58b61,netflix mera refund do jaldi,1
1323ac37-4b9c-4fce-ae83-34fd51175a45,ive been recharged 2 time payment wa successful but i am not able get any access to the netflix i tried to contact through chatting there is no response from you what a great cheating ott it is who care wasted my money and time they treat indian people a,1
5f27b06e-0751-4493-aa99-5722037ee83d,unable to remove raw from my list it always the at the top even after i remove delete it,1
ca083b5d-b6a3-45f1-8909-c376cb910b8d,i really like it,5
ec2f35d0-5789-470e-a913-6164dba87503,stuck on loading when playing video,1
e3e9ffa7-f1df-48fd-8ff6-6825c03e567b,amazon prime is good,1
d99b51fd-879a-441a-83f4-be4959d8f1f9,ive played theese game before,5
d42804ff-e14c-4b39-bb1b-4a62845a0aa4,why am i still paying for this mess more bug than any other app not even the web version work really poor for a paid service update i cant even watch minimized anymore and the price were raised twice will cancel my subscription would give 0 star if possible for,1
e6d28937-80c8-4267-813c-8e3a922e24d4,i have been using it so long it wa absolute awesome but now i have been facing problem from last month im trying to play many time but it not working it a request please solve it a soon a possible,1
f2523ae3-5432-433e-97aa-6ebf3e454484,doe a it say,4
48f6f47d-40b8-4f9f-a54f-6618929e9c7d,excellent streaming platform excluding the all inclusive hyperwoke situation they have going on,4
af2311a1-269a-46b6-a0e7-19e2e9acefe3,netflix beta program full thats your problem i paid for service provide it,1
62b55b9e-1af7-47e2-880c-28e8407470bd,i like netflix i also like that ha many category romantic comedy romance action lgbtq i think need many more title for each category and nice old video like selena indian in the cover moana pocahontas and much more,4
ca669cbb-b913-456b-972e-09eed994e992,i love horror movie,5
9bf6a9ef-cef4-4a01-a52d-135f1f461555,app is not responding,1
3f9b5add-3217-47f7-bb15-8c864949cae2,cant use the app after the latest update the app claim that my phone isnt part of the household but it worked fine just a few day ago is it some sort of mistake,1
65cb633c-c407-4ba8-a991-4b019e6c8eae,what happened to netflix all of a sudden some series i am watching were removed and it say that it wa detected that i wa using vpn i followed the step they provided and still the series i want to watch is still not available,2
141f9e02-e9f6-4d86-8dd0-55e472c0c778,best,5
aa83fd98-3343-47ea-ba97-345995a17ea5,netflix should be down right ashamed of themselves for even charging people for the low budget garbage thats overflowing on this app ive seen free tv apps with more of a quality selection they could at least have the courtesy to label the international film so that you dont waste,1
1a1abecc-b14d-4bea-832a-59f9607a5252,signed up free with virgin medium and they got my email wrong so cant activate the account and no help from anyone virgin blame netflix and netflix dont reply,1
bc1549d1-b942-4ac5-ba13-c6c854844539,alsome,4
f3a2d52e-7473-4ab0-b3fa-32f395a9e162,nicee app,5
1c787b97-7780-405d-adf6-083adb4654a8,they bought the right to raw just so that they could delete the entire raw library the world would be better if netflix went out of business,1
5c2997d3-097a-480e-8460-5c567ea21a36,for the most part netflix is good however on the roku no where to leave review with roku ive noticed that when you pause a movieshow so that you can read something in a letter or text for context you cant when you pause the name of what youre watching,3
8884614c-adb1-4bb3-9690-fc8e5dd5d074,ilike this app,5
cf236b6d-00b4-459d-9fd8-9a69073af575,too much error,1
310e9105-225a-492a-bd05-1459a3398c96,it easy to dowload,5
71786760-3738-4558-b81a-bab556fdd6ce,the app is really bad pc laptop work fine but in the app it keep going blank even though if you do all the troubleshooting and there no customer supportchat a they will simply say sorry it will take time try later,1
3ad59de3-1024-48d5-b173-324a9402d2bd,good app discrimination to poor people tho,3
cdcd373e-c3a3-4e85-99f6-6aa65c08717c,i am tired of signing on and signing in,5
8108c2fd-4858-419a-908c-2a911796dd65,it is good,5
a5b1cc3e-a187-45d9-add7-34c12e6f426b,nice app but it hate autoplay if you use the cast feature w your phone,3
60720455-91c2-4ad6-b05c-9d3485ae6456,still no warning when title on my watchlist leave netflix im also basically forced to use this app a i can not satisfy the drm requirement on my pc update 20250111 and they deleted my account after 10 month of inactivity without sending an email first i dont intend to,1
fc5350cf-c82c-4097-91e6-9165b019a620,netflix and other streaming service mass spam bot review corporate greed over moral legalize,1
f0546de2-b7c2-4088-ad50-e9738fbf27a7,keep raising the price and reducing selection peacock ha more season of your desired show the original are getting worse,1
c9e8f8c2-9e59-4faa-8cc2-e67b338c2a9e,ill be honest i dont enjoy the idea of having an app on my phone that i can uninstall ive never used netflix and never want it why do this,1
37cb21a8-5046-478d-a92f-b01c3e9498f7,there nothing interesting to watch always the same i wish we can have some option like the cool movie like aquamarine legally blonde princess diary only war and shooting im noting into those move or series,1
d6a32d1e-afdc-4cf2-a393-dfeecb07e586,100fine,5
705d05e5-9689-46b4-978c-f302ad462c44,not working properly,1
d5045afe-59ea-48d5-952d-c50fe99dd44b,reason i gave netflix 3 star because of wwe netflix people dont realize that wwe wrestling is fake refree scum loser in wwe tell wrestler how tp wrestle in ring tell wrestler what there opponent the do also pauly triple h tell referee to tell wrestler what to do in,2
5ed6d19f-3d45-4f39-b88f-179cb471b93a,netflix ha a wide variety of show to watch and most show are available in multiple language with multilingual subtitle you can create a list of show too i personally have no recommendation for update i must say i have not used all the feature available however,5
bf303b64-a831-4bfd-953d-8f70fff9be4d,this got jacked,4
7d48ff17-f45a-4c9b-946a-f0068706517e,they put a system in the app that hijack your phone brightness and crank the brightness and volume any time there a commercial this make for an uncomfortable viewing experience and is just a lowdown slimy thing to do,1
4632d3ee-fa7d-48ee-a9b8-aab55c83e488,wth would you cancel dead end paranormal park on a fking cliffhanger sorry i do love your show tho just please bring dead end back,3
d80f83ce-e8e5-45d7-9212-9962f0f7d656,i no longer trust netflix because of there poor security i never shared my account with anyone but i wa being charged for half a dozen people from all part of the world using my account user be ware the change they made to profit from people sharing there account,1
cc6d18c7-16c7-48c6-a548-0ec823de6821,not possible to check what content is available before purchasing a subscription much of the content doe not contain ukrainian voice track and it impossible to check it without opening the player impossible to unsubscribe in the app,1
b6ac5e83-0d9f-49b7-862a-b38e71a89a3e,i got really confused about the sign up since it been 3 month since my mother watch netflix because we share the same account shes from singapore and im from the philippine so at time we share the account but i wanted to make my own account so i can,4
ae4db6b5-8df8-43ad-8964-2814a3c2006f,edit issue wa fixed just forgot to update this thought it caused a lot of frustration horrible app i subscribed for a year but cant watch on my phone because it wont let me login i tried everything possible and search hour after hour and tried various possible solution such,4
ed9bd313-82b2-4c7f-9978-9aefbfb2f6a0,very easy and quick to use,5
9f75e1a2-1891-4681-8d40-92da9d458693,wwdortcomsongoflyta,5
4828515a-c578-4fa2-8ebe-6eaa371c06bd,ngl i am kinda mad i wa in the middle of the series the 100 and i stop watching it for a day wake up and it gone no warning i never got to see the end and i wa very invested in this show netflix if fine other than,2
8ba0fa0f-b93f-4c54-bc6e-84647ea12452,netflix ha always been great but these past few week when streaming from my phone there is audio but the screen is black and when viewing from my tablet it constantly loading and never play to anyone thats having these issue a well please report it hopefully itll be fixed,1
6a88a17b-3516-4b7d-bce5-225baf9c4037,ive tried all of the troubleshooting thing offon reinstall etc and it just keep telling me there is a problem playing the video yes my phone is updated too all of that money theyre pulling and i guess someone forgot to reinvest some of it back into quality assurance what,1
935d16b8-f88e-4996-bbad-0bc674c3cda0,it hard to download do better please,3
15da78a9-ce5f-4cad-9bec-3fc814ef9694,very bad,1
b0e16182-f984-4459-91e5-1501def53202,edit reduced to 1 star a the video player is extremely buggy hyperos poco x6 pro 1the video control in full screen go awayonly when the notification bar is pulled 2 the brightness get maximum if pull the brightness slider to minimum and 3when app is minimised and you click,1
04adfa69-dabd-4167-a314-892e39bae324,why did you remove how to get away with murder,5
d2925af3-1003-4807-963c-2ad7f8ad4f83,it is the best i watch so much like the kissing booth,5
4a1f710e-50e5-4745-b00f-52dbb4e96da6,constantly kill off good show like arcane before their time,1
f2d4cfcc-beb4-410f-92de-3c0270ffab74,i like it,5
5d86a931-9905-4bf5-a96f-8ef579cdc580,several time a year netflix on android just seems to puke everything updated of course brightness fully up etc still so much darker than it should be tested the same medium in unison with another streaming app which wa much brighter and clearer this happened a couple month ago happened,1
0f02d2d1-c40d-437c-876c-626d57e3de44,continuous loading screen stuck problem,1
cf26ae3a-cc2e-4fc0-875f-c122c2a56a95,so good i love it so much,2
6ae5af5a-a400-4e21-8d49-7cf209bd56c7,can not download netflix to my oneplus pad,1
b568f616-e1ff-4145-a6ab-903d2f1ffbb5,can you please make rupay debit card work,2
4a4fe51b-3df5-4703-b182-edb4c46b914b,get snowpiercer season 4 and dont be complicit in genocide,1
6da7bdfa-e9e7-4d84-9e23-9e1c4401404c,too costly for indian,1
9c037497-3885-49f8-99f2-0ca55cbc6538,they only want money,1
47274d3d-1d82-4509-9cc0-2cb5c4839569,omo this app is good you can watch a lot of interesting movie,5
8febd99a-6a79-45ff-a423-ada008fecddb,someone is creating account in my subscription and it not me some shekh is creating and my plan is being upgraded if this is a marketing strategy this is a very clever but bad one,1
fbe12d10-f51f-4986-8ff1-0be10767a223,i love it,5
7120507e-2d0a-494e-b1b1-c658f455440d,delay slow performance,1
33aaed1a-3945-484a-9133-ee75c2bd224f,too many thing related with lgbtq,3
81d2ac13-7085-46ab-820f-1ec973f0fc97,apps bodohhh dah bayaq pstu dok error,1
656f2afb-947f-4b83-af55-e4e0d7d64514,is cool en bro you ken watch enough of this app,4
43c06cfc-491a-4840-8485-f4b504fbfe8c,i love netflix if show all my favorite movie,5
b08dae08-7119-4bf6-bd06-6b2dab1e417d,bad customer exp using app after recent upgrade in app call stopped working chat ha waiting time of 45ins at least difficult to change plan a netflix upfront take standing instruction for monthly deduction so this lead to double deduction very bad exp,2
0c136148-1e91-404d-99ce-d5a9dea0de1e,love it,5
0f9cd04b-fb9a-440b-9b0f-966b5c749fb7,it perfect the best movie app but some ppl might know the series chaos theory it been so long since a new episode netflix or the person who made this add a new episode pleaseeeeeeeee,5
87f2d5fe-8ffe-450b-b867-13e292a59979,i am not able to finish logging in and i need to watch a movie today please i hope you can sort out the issue pls,1
6da7a07a-c38b-4c33-9443-742d7ea5e2c2,,5
38501b8e-571b-4883-924a-14822f767085,iiiiii love it,5
5207b226-6c3a-4e93-9196-82de21a8e986,wack multiple connection streamtwo device cant play at once waste of my money,1
993976e0-cc16-4914-95d1-0ae727503591,good and easy,5
071b2b31-a8a1-49a5-8baa-2e7151b03319,,5
77231443-a422-47e0-a5c9-119cb8808d26,after updating now it say im using proxy and doesnt allow me to watch when i am not even using proxy or vpn very frustrating,1
5e2d7433-c3b0-4e46-bb35-c1f54c652d16,so nice love netflix soo much,5
56970425-20cd-4a2d-b592-4a264abe4dcf,app keep telling me am using vpn or proxy when i am not using any and wont let me watch nothing and for a paid platform the app ui is terrible please fix edit can you please remove that household feature it just dumb and i dont see the point,2
266d9122-9593-4aeb-a9a2-c03c759f59b3,ive played these game before,5
36335f2c-5048-4dc9-8ae0-6385eccf1daa,thank to app netflix is the best,5
439e698d-1209-4564-b7c1-c065ac6ce6fe,why do i still have netflix they cancel show all of the time the movie are mid at best the cost keep increasing with no increase in quality more commercial now and i have to open the app on my phone at home or it isnt considered in my household,1
c9f8069a-b212-4136-9fcb-884ad8307c3f,wow nice,5
75fc2bee-bddd-418a-8429-dee519ccf2ed,people are so richh here i think im only here who dont have money to pay for this app,1
e823fe09-18f5-4b43-b3ba-430fca87be37,because it is not work in another country,1
ff98f51c-4a54-4d71-aebd-9269a07077bb,how to pop up view,1
e0c4bc35-b33c-4cfa-b1c1-0924c5cc9d3b,launch anime like demon slayer in hindi english gujarati japanese and korean and launch kdramas jdramas and so many like this in hindi english gujarati japanese and korean and also other like this or else for free and also make i can record video so i can upload in youtube,3
